cardNumber,timestamp,amount
5926759033070471,2024-10-02T18:31:40.771Z,933.17
6706534013288847,2024-10-02T19:08:17.771Z,-41.31
6218748060041639,2024-10-02T19:34:17.771Z,230.81
6437219155436606,2024-10-02T20:02:45.771Z,-813.73
5609879353687978,2024-10-02T20:48:36.771Z,-340.18
3369832681865051,2024-10-02T20:53:31.771Z,915.86
3037393026661280,2024-10-02T21:09:14.771Z,810.91
6288853716425504,2024-10-02T21:41:17.771Z,94.60
6575315976430295,2024-10-03T00:02:11.771Z,561.28
6018480886031697,2024-10-03T08:12:06.771Z,769.70
6437219155436606,2024-10-03T08:19:23.771Z,897.53
5926759033070471,2024-10-03T10:02:09.771Z,-559.86
3820307659851859,2024-10-03T11:41:58.771Z,-757.29
6018480886031697,2024-10-03T12:31:28.771Z,986.44
6361000177795595,2024-10-03T13:22:35.771Z,112.35
4210013133081688,2024-10-03T14:54:43.771Z,452.08
3589249568754350,2024-10-03T15:24:49.771Z,-890.75
6575315976430295,2024-10-03T16:06:09.771Z,-170.86
3663297678172224,2024-10-03T16:52:19.771Z,126.57
6419514998974763,2024-10-03T17:09:23.771Z,676.21
6657327299602346,2024-10-03T17:35:49.771Z,573.49
6706534013288847,2024-10-03T17:56:18.771Z,770.21
5091360375658474,2024-10-03T18:01:46.771Z,3.62
5618401722389028,2024-10-03T18:27:18.771Z,-518.41
6288853716425504,2024-10-03T20:33:26.771Z,-308.75
6657327299602346,2024-10-03T21:31:57.771Z,-838.97
3690769043359511,2024-10-03T22:00:10.771Z,-865.15
4024012623842318,2024-10-03T23:36:54.771Z,-477.20
5816050191711854,2024-10-03T23:42:30.771Z,-185.90
3219459079118226,2024-10-04T00:31:57.771Z,906.08
3742992852195954,2024-10-04T01:00:32.771Z,732.23
3171948530096903,2024-10-04T02:36:02.771Z,-246.46
5816050191711854,2024-10-04T04:03:36.771Z,-256.66
6833412122497701,2024-10-04T04:19:28.771Z,26.58
5997179980717501,2024-10-04T04:54:58.771Z,-802.27
3578813208959317,2024-10-04T07:10:36.771Z,762.52
6833412122497701,2024-10-04T10:19:39.771Z,90.73
3171948530096903,2024-10-04T11:03:57.771Z,-417.87
3578813208959317,2024-10-04T11:57:36.771Z,992.63
3745155717279673,2024-10-04T13:26:17.771Z,-160.59
4024012623842318,2024-10-04T13:33:20.771Z,-484.41
6706534013288847,2024-10-04T13:50:31.771Z,-497.09
6218748060041639,2024-10-04T14:06:42.771Z,987.40
3690769043359511,2024-10-04T14:34:34.771Z,-866.30
5816050191711854,2024-10-04T14:59:14.771Z,-918.11
5618401722389028,2024-10-04T15:27:29.771Z,-203.05
4235973154283559,2024-10-04T15:39:16.771Z,581.09
3537349596978716,2024-10-04T17:17:14.771Z,-838.48
3328090600295181,2024-10-04T17:41:22.771Z,-233.06
5926759033070471,2024-10-04T19:12:28.771Z,985.01
5997179980717501,2024-10-04T20:42:32.771Z,374.87
6006325963724299,2024-10-04T23:13:01.771Z,691.01
3219459079118226,2024-10-04T23:21:54.771Z,742.72
6706534013288847,2024-10-05T01:57:43.771Z,-423.87
5091360375658474,2024-10-05T04:25:54.771Z,-161.69
4378233413863490,2024-10-05T04:45:47.771Z,-866.07
3171948530096903,2024-10-05T05:24:11.771Z,-178.15
6329931100465627,2024-10-05T05:43:39.771Z,-481.13
3219459079118226,2024-10-05T05:55:34.771Z,-280.22
3404349486560448,2024-10-05T06:11:22.771Z,301.50
3328090600295181,2024-10-05T06:11:39.771Z,-554.67
5995696966070264,2024-10-05T07:23:34.771Z,805.53
4235973154283559,2024-10-05T09:22:58.771Z,-196.43
6419514998974763,2024-10-05T09:57:30.771Z,-761.57
6218748060041639,2024-10-05T10:30:58.771Z,-878.03
3618845513520900,2024-10-05T10:42:05.771Z,108.79
3820307659851859,2024-10-05T11:43:04.771Z,463.17
3745155717279673,2024-10-05T11:56:35.771Z,-186.39
6218748060041639,2024-10-05T11:59:24.771Z,490.49
3742992852195954,2024-10-05T12:21:02.771Z,-518.17
5618401722389028,2024-10-05T12:39:24.771Z,-987.72
6833412122497701,2024-10-05T12:44:54.771Z,-315.85
6329931100465627,2024-10-05T13:11:07.771Z,47.46
6329931100465627,2024-10-05T13:17:46.771Z,-121.21
4726556059561949,2024-10-05T13:43:00.771Z,856.05
6472592460352496,2024-10-05T13:56:35.771Z,-659.32
6564109388484184,2024-10-05T14:06:17.771Z,536.71
3578813208959317,2024-10-05T15:46:56.771Z,-567.42
3328090600295181,2024-10-05T16:37:18.771Z,-431.44
3690769043359511,2024-10-05T17:13:33.771Z,360.71
5581253985313232,2024-10-05T18:06:28.771Z,-13.37
3089689896090797,2024-10-05T20:16:10.771Z,5.15
6706534013288847,2024-10-05T20:30:51.771Z,873.03
5216484446506263,2024-10-05T20:53:06.771Z,-545.64
6419514998974763,2024-10-05T22:25:31.771Z,-622.95
4024012623842318,2024-10-05T23:01:13.771Z,-534.10
5997179980717501,2024-10-05T23:58:17.771Z,-608.55
5997179980717501,2024-10-06T00:29:25.771Z,335.74
5816050191711854,2024-10-06T00:41:49.771Z,455.08
4234709814496996,2024-10-06T01:48:56.771Z,-256.38
6657327299602346,2024-10-06T01:53:49.771Z,-107.50
3537349596978716,2024-10-06T03:16:43.771Z,-681.21
5926759033070471,2024-10-06T03:18:46.771Z,-27.40
5705851002586967,2024-10-06T04:36:09.771Z,48.67
5618401722389028,2024-10-06T05:15:01.771Z,602.39
3089689896090797,2024-10-06T05:16:56.771Z,-394.37
3369832681865051,2024-10-06T05:54:49.771Z,231.39
6564109388484184,2024-10-06T08:05:04.771Z,-544.83
5618401722389028,2024-10-06T08:15:58.771Z,596.46
6575315976430295,2024-10-06T08:22:36.771Z,-164.99
3618845513520900,2024-10-06T08:31:22.771Z,-525.94
5091360375658474,2024-10-06T08:58:03.771Z,-234.34
4210013133081688,2024-10-06T09:55:46.771Z,876.17
4932629994846233,2024-10-06T09:58:15.771Z,-127.92
6419514998974763,2024-10-06T12:04:55.771Z,-881.31
4726556059561949,2024-10-06T12:56:57.771Z,-744.68
5609879353687978,2024-10-06T13:30:38.771Z,817.33
6833412122497701,2024-10-06T13:43:38.771Z,-959.83
3328090600295181,2024-10-06T15:52:29.771Z,449.81
3339801217806434,2024-10-06T16:01:52.771Z,834.55
6006325963724299,2024-10-06T17:19:41.771Z,-243.58
4024012623842318,2024-10-06T17:20:18.771Z,-324.76
6437219155436606,2024-10-06T17:51:43.771Z,-865.41
3339801217806434,2024-10-06T18:20:51.771Z,-261.51
5705851002586967,2024-10-06T18:41:39.771Z,737.46
5705851002586967,2024-10-06T18:48:06.771Z,687.08
6657327299602346,2024-10-06T19:51:27.771Z,949.08
3820307659851859,2024-10-06T19:53:45.771Z,566.17
5995696966070264,2024-10-06T19:54:41.771Z,200.72
5705851002586967,2024-10-06T22:14:03.771Z,289.30
4235973154283559,2024-10-06T23:21:35.771Z,-274.98
5216484446506263,2024-10-06T23:23:35.771Z,153.46
3820307659851859,2024-10-07T00:24:24.771Z,995.90
6288853716425504,2024-10-07T01:01:42.771Z,-626.27
6657327299602346,2024-10-07T02:04:38.771Z,-327.67
5926759033070471,2024-10-07T02:46:45.771Z,-228.59
3089689896090797,2024-10-07T04:01:08.771Z,933.57
6218748060041639,2024-10-07T04:28:41.771Z,-289.88
6218748060041639,2024-10-07T06:07:46.771Z,712.91
6575315976430295,2024-10-07T06:22:23.771Z,765.79
5618401722389028,2024-10-07T09:07:25.771Z,84.00
3742992852195954,2024-10-07T09:29:40.771Z,233.55
5995696966070264,2024-10-07T09:38:03.771Z,876.77
5091360375658474,2024-10-07T10:07:39.771Z,-696.52
6419514998974763,2024-10-07T10:30:17.771Z,153.88
3578813208959317,2024-10-07T11:07:28.771Z,-343.70
3339801217806434,2024-10-07T12:32:10.771Z,72.96
5816050191711854,2024-10-07T14:10:27.771Z,708.70
5997179980717501,2024-10-07T15:00:14.771Z,229.35
4210013133081688,2024-10-07T19:29:22.771Z,842.44
4210013133081688,2024-10-07T19:48:03.771Z,736.23
5092446914149764,2024-10-07T20:01:19.771Z,-82.59
3219459079118226,2024-10-07T20:08:45.771Z,-753.28
5618401722389028,2024-10-07T20:30:10.771Z,-670.73
3589249568754350,2024-10-07T20:46:53.771Z,-113.53
4378233413863490,2024-10-07T21:36:52.771Z,735.47
6734576552114648,2024-10-07T23:47:04.771Z,-149.28
3404349486560448,2024-10-08T00:35:00.771Z,187.01
6288853716425504,2024-10-08T02:16:30.771Z,-657.66
4210013133081688,2024-10-08T02:46:44.771Z,600.48
4234709814496996,2024-10-08T02:56:28.771Z,672.28
6218748060041639,2024-10-08T03:02:44.771Z,-902.48
3690769043359511,2024-10-08T03:16:13.771Z,-557.52
5618401722389028,2024-10-08T03:39:17.771Z,-921.59
6564109388484184,2024-10-08T03:59:36.771Z,503.14
3219459079118226,2024-10-08T04:40:15.771Z,-455.32
3339801217806434,2024-10-08T05:29:57.771Z,385.35
3578813208959317,2024-10-08T06:28:13.771Z,223.36
3690769043359511,2024-10-08T09:27:08.771Z,-352.25
6419514998974763,2024-10-08T09:27:11.771Z,-467.32
3219459079118226,2024-10-08T10:50:37.771Z,-546.73
5581253985313232,2024-10-08T11:25:59.771Z,-744.97
3171948530096903,2024-10-08T11:37:57.771Z,692.82
3369832681865051,2024-10-08T16:43:49.771Z,774.75
6564109388484184,2024-10-08T17:21:25.771Z,901.79
6006325963724299,2024-10-08T17:33:06.771Z,657.82
3745155717279673,2024-10-08T17:50:44.771Z,392.72
3171948530096903,2024-10-08T18:26:25.771Z,702.31
3171948530096903,2024-10-08T18:51:51.771Z,-450.74
3219459079118226,2024-10-08T19:12:43.771Z,-503.66
4726556059561949,2024-10-08T19:54:49.771Z,-585.45
6006325963724299,2024-10-08T20:24:59.771Z,637.93
6361000177795595,2024-10-08T20:50:19.771Z,-843.25
6006325963724299,2024-10-08T21:08:38.771Z,-362.34
5216484446506263,2024-10-08T21:13:09.771Z,-847.05
3171948530096903,2024-10-08T22:24:29.771Z,-964.41
5926759033070471,2024-10-08T22:37:25.771Z,-298.15
3742992852195954,2024-10-09T00:16:25.771Z,660.51
6288853716425504,2024-10-09T00:28:10.771Z,-308.17
6437219155436606,2024-10-09T02:48:53.771Z,2.73
3820307659851859,2024-10-09T03:50:28.771Z,425.70
3219459079118226,2024-10-09T04:09:50.771Z,526.02
3037393026661280,2024-10-09T04:18:09.771Z,-536.64
5618401722389028,2024-10-09T05:17:58.771Z,34.21
6006325963724299,2024-10-09T05:22:19.771Z,-464.70
4024012623842318,2024-10-09T05:58:07.771Z,-657.48
5091360375658474,2024-10-09T06:27:22.771Z,589.55
6437219155436606,2024-10-09T08:13:07.771Z,76.09
6657327299602346,2024-10-09T09:16:38.771Z,-904.04
6329931100465627,2024-10-09T10:16:06.771Z,-969.14
6018480886031697,2024-10-09T10:39:37.771Z,689.00
3037393026661280,2024-10-09T11:05:16.771Z,-763.54
6419514998974763,2024-10-09T12:34:52.771Z,-794.81
3339801217806434,2024-10-09T12:47:43.771Z,-633.51
3745155717279673,2024-10-09T13:30:02.771Z,106.31
6472592460352496,2024-10-09T13:35:36.771Z,-276.44
5995696966070264,2024-10-09T13:55:16.771Z,462.40
3369832681865051,2024-10-09T17:27:05.771Z,-968.29
4024012623842318,2024-10-09T19:29:46.771Z,-766.36
6833412122497701,2024-10-09T20:03:36.771Z,-136.22
4726556059561949,2024-10-09T20:43:03.771Z,349.58
3690769043359511,2024-10-09T23:47:47.771Z,-887.21
3820307659851859,2024-10-10T00:41:12.771Z,-782.61
3369832681865051,2024-10-10T00:57:05.771Z,390.08
3690769043359511,2024-10-10T01:58:20.771Z,-199.29
3404349486560448,2024-10-10T02:23:44.771Z,-453.67
5618401722389028,2024-10-10T02:36:39.771Z,-436.56
6218748060041639,2024-10-10T02:56:53.771Z,765.22
3618845513520900,2024-10-10T03:14:24.771Z,-141.92
5091360375658474,2024-10-10T03:47:49.771Z,325.86
6706534013288847,2024-10-10T04:23:33.771Z,150.75
3742992852195954,2024-10-10T04:25:45.771Z,-702.19
4932629994846233,2024-10-10T06:17:40.771Z,206.14
6218748060041639,2024-10-10T07:17:32.771Z,818.44
6006325963724299,2024-10-10T08:46:26.771Z,397.82
5581253985313232,2024-10-10T08:49:56.771Z,866.77
6329931100465627,2024-10-10T09:26:16.771Z,489.26
3171948530096903,2024-10-10T09:41:16.771Z,565.35
3339801217806434,2024-10-10T14:20:03.771Z,-546.17
3037393026661280,2024-10-10T16:39:11.771Z,-9.88
3663297678172224,2024-10-10T16:44:49.771Z,-287.96
5816050191711854,2024-10-10T16:50:58.771Z,216.84
4235973154283559,2024-10-10T18:05:17.771Z,-227.55
3037393026661280,2024-10-10T19:22:52.771Z,-130.86
5705851002586967,2024-10-10T19:50:26.771Z,125.18
6361000177795595,2024-10-10T20:14:40.771Z,487.12
6833412122497701,2024-10-10T20:39:30.771Z,-675.71
4726556059561949,2024-10-10T23:05:59.771Z,-207.68
5091360375658474,2024-10-11T00:07:52.771Z,-802.76
5618401722389028,2024-10-11T00:12:31.771Z,301.02
3745155717279673,2024-10-11T00:22:10.771Z,-453.94
5705851002586967,2024-10-11T00:54:30.771Z,-605.63
5997179980717501,2024-10-11T01:29:48.771Z,-17.82
6006325963724299,2024-10-11T01:32:14.771Z,-733.95
3742992852195954,2024-10-11T01:49:41.771Z,-355.25
5092446914149764,2024-10-11T02:34:34.771Z,-899.52
5216484446506263,2024-10-11T02:38:32.771Z,-145.80
3820307659851859,2024-10-11T02:49:27.771Z,-142.90
3663297678172224,2024-10-11T04:26:47.771Z,-532.05
6472592460352496,2024-10-11T05:52:08.771Z,916.82
3742992852195954,2024-10-11T06:57:07.771Z,-169.91
3328090600295181,2024-10-11T07:43:57.771Z,-970.26
6734576552114648,2024-10-11T07:49:25.771Z,192.02
6706534013288847,2024-10-11T07:56:42.771Z,-691.82
3578813208959317,2024-10-11T09:16:24.771Z,-318.82
3537349596978716,2024-10-11T09:30:45.771Z,-218.76
5216484446506263,2024-10-11T09:44:03.771Z,-397.65
4932629994846233,2024-10-11T09:45:49.771Z,213.87
6833412122497701,2024-10-11T10:11:46.771Z,-72.78
3663297678172224,2024-10-11T11:23:11.771Z,-146.20
6018480886031697,2024-10-11T11:51:47.771Z,-403.59
3171948530096903,2024-10-11T13:21:06.771Z,-80.82
3618845513520900,2024-10-11T13:23:13.771Z,902.17
3369832681865051,2024-10-11T13:23:35.771Z,179.76
3328090600295181,2024-10-11T14:09:05.771Z,-306.83
3742992852195954,2024-10-11T14:13:53.771Z,504.44
3328090600295181,2024-10-11T14:57:39.771Z,71.20
3820307659851859,2024-10-11T15:48:27.771Z,874.97
3037393026661280,2024-10-11T16:30:15.771Z,459.95
4234709814496996,2024-10-11T16:55:08.771Z,743.73
5618401722389028,2024-10-11T17:14:52.771Z,190.50
6419514998974763,2024-10-11T17:53:14.771Z,554.83
5216484446506263,2024-10-11T18:05:24.771Z,161.80
3369832681865051,2024-10-11T18:06:17.771Z,468.02
3171948530096903,2024-10-11T18:12:36.771Z,906.01
3745155717279673,2024-10-11T19:52:58.771Z,958.41
5609879353687978,2024-10-11T19:53:52.771Z,74.26
3618845513520900,2024-10-11T20:13:36.771Z,345.75
6833412122497701,2024-10-11T20:15:54.771Z,335.41
5997179980717501,2024-10-11T20:39:07.771Z,-273.61
6833412122497701,2024-10-11T20:58:52.771Z,367.04
6006325963724299,2024-10-11T22:09:56.771Z,935.90
6472592460352496,2024-10-11T22:38:24.771Z,-369.35
3404349486560448,2024-10-11T23:27:09.771Z,-939.23
3328090600295181,2024-10-12T00:06:07.771Z,-681.01
3328090600295181,2024-10-12T00:36:14.771Z,-74.25
3537349596978716,2024-10-12T01:12:33.771Z,372.21
3663297678172224,2024-10-12T01:22:54.771Z,-747.36
4234709814496996,2024-10-12T02:08:32.771Z,-785.33
6419514998974763,2024-10-12T02:38:33.771Z,507.33
3324679021275326,2024-10-12T04:14:05.759Z,-604.15
3324679021275326,2024-10-12T04:14:05.759Z,-604.15
3324679021275326,2024-10-12T04:14:05.759Z,-604.15
3663297678172224,2024-10-12T04:42:34.771Z,656.70
6329931100465627,2024-10-12T05:07:31.771Z,-48.50
3618845513520900,2024-10-12T06:09:35.771Z,329.93
5816050191711854,2024-10-12T06:14:42.771Z,-21.68
6329931100465627,2024-10-12T07:13:43.771Z,640.08
3663297678172224,2024-10-12T07:23:04.771Z,-393.40
6419514998974763,2024-10-12T08:06:59.771Z,-6.96
5997179980717501,2024-10-12T08:14:34.771Z,960.91
3219459079118226,2024-10-12T09:16:38.771Z,41.88
3578813208959317,2024-10-12T10:26:28.771Z,244.79
6657327299602346,2024-10-12T10:49:24.771Z,484.59
3037393026661280,2024-10-12T14:29:57.771Z,-975.68
6706534013288847,2024-10-12T16:08:06.771Z,290.31
5997179980717501,2024-10-12T19:06:31.771Z,631.85
6218748060041639,2024-10-12T19:28:43.771Z,-991.88
3339801217806434,2024-10-12T20:08:21.771Z,-374.88
5581253985313232,2024-10-12T20:41:16.771Z,970.25
6218748060041639,2024-10-12T21:35:18.771Z,452.00
5091360375658474,2024-10-12T22:01:14.771Z,938.00
3742992852195954,2024-10-12T22:22:51.771Z,-26.66
6218748060041639,2024-10-12T22:28:57.771Z,170.07
5705851002586967,2024-10-12T22:57:01.771Z,512.19
3745155717279673,2024-10-13T00:16:37.771Z,81.58
3690769043359511,2024-10-13T01:42:44.771Z,-455.48
6329931100465627,2024-10-13T02:11:32.771Z,-834.25
6472592460352496,2024-10-13T03:37:03.771Z,29.32
5609879353687978,2024-10-13T03:37:52.771Z,314.38
6329931100465627,2024-10-13T04:17:19.771Z,762.96
6329931100465627,2024-10-13T05:51:23.771Z,673.56
3089689896090797,2024-10-13T06:13:03.771Z,163.78
6706534013288847,2024-10-13T08:31:25.771Z,752.04
5995696966070264,2024-10-13T09:37:00.771Z,-949.87
6472592460352496,2024-10-13T10:45:59.771Z,-348.62
5581253985313232,2024-10-13T11:05:01.771Z,793.13
3742992852195954,2024-10-13T11:10:21.771Z,259.07
5216484446506263,2024-10-13T11:39:25.771Z,-290.04
6437219155436606,2024-10-13T12:49:41.771Z,-504.82
3820307659851859,2024-10-13T12:54:20.771Z,887.64
6419514998974763,2024-10-13T13:02:44.771Z,-708.07
6437219155436606,2024-10-13T13:21:57.771Z,-914.81
4210013133081688,2024-10-13T14:16:19.771Z,529.87
5581253985313232,2024-10-13T14:59:20.771Z,-563.76
3369832681865051,2024-10-13T15:32:40.771Z,-554.04
6288853716425504,2024-10-13T15:38:24.771Z,-493.32
5926759033070471,2024-10-13T16:00:15.771Z,-534.65
5995696966070264,2024-10-13T16:20:51.771Z,559.30
6361000177795595,2024-10-13T16:27:50.771Z,-45.21
4235973154283559,2024-10-13T16:30:03.771Z,-611.77
5216484446506263,2024-10-13T16:51:39.771Z,-580.32
6734576552114648,2024-10-13T17:33:06.771Z,-162.97
5995696966070264,2024-10-13T18:39:53.771Z,136.73
4726556059561949,2024-10-13T18:44:53.771Z,270.61
4378233413863490,2024-10-13T19:02:47.771Z,518.60
6288853716425504,2024-10-13T19:10:16.771Z,-239.53
6361000177795595,2024-10-13T19:10:32.771Z,-486.99
6833412122497701,2024-10-13T21:43:08.771Z,416.01
6564109388484184,2024-10-13T22:32:42.771Z,-312.66
6472592460352496,2024-10-13T22:34:53.771Z,154.73
4024012623842318,2024-10-13T22:47:47.771Z,-59.21
3820307659851859,2024-10-13T23:57:32.771Z,152.10
5553959204036891,2024-10-14T00:33:11.759Z,-625.65
5553959204036891,2024-10-14T00:33:11.759Z,-625.65
5553959204036891,2024-10-14T00:33:11.759Z,-625.65
6734576552114648,2024-10-14T00:33:36.771Z,814.77
5618401722389028,2024-10-14T01:42:57.771Z,-548.69
3037393026661280,2024-10-14T03:10:27.771Z,467.69
3578813208959317,2024-10-14T03:37:03.771Z,59.65
5618401722389028,2024-10-14T03:54:37.771Z,625.40
4210013133081688,2024-10-14T03:56:59.771Z,226.35
6006325963724299,2024-10-14T06:22:51.771Z,-637.06
6361000177795595,2024-10-14T06:56:37.771Z,240.70
6437219155436606,2024-10-14T06:56:47.771Z,142.01
4726556059561949,2024-10-14T07:55:20.771Z,-775.65
3037393026661280,2024-10-14T08:45:14.771Z,223.84
3745155717279673,2024-10-14T10:11:34.771Z,-931.70
3404349486560448,2024-10-14T12:06:05.771Z,661.70
4024012623842318,2024-10-14T12:09:04.771Z,74.52
4378233413863490,2024-10-14T15:06:51.771Z,88.05
5091360375658474,2024-10-14T18:16:44.771Z,162.06
6734576552114648,2024-10-14T18:19:26.771Z,-664.26
6218748060041639,2024-10-14T19:20:02.771Z,-980.23
6734576552114648,2024-10-14T19:21:54.771Z,442.80
5816050191711854,2024-10-14T19:23:47.771Z,666.93
3037393026661280,2024-10-14T20:26:51.771Z,-572.71
6437219155436606,2024-10-14T23:01:04.771Z,-832.54
4024012623842318,2024-10-14T23:15:03.771Z,443.46
3369832681865051,2024-10-14T23:25:48.771Z,-984.53
4235973154283559,2024-10-14T23:37:57.771Z,-331.06
3745155717279673,2024-10-15T00:42:40.771Z,687.24
4378233413863490,2024-10-15T00:59:47.771Z,184.50
6437219155436606,2024-10-15T02:01:18.771Z,791.37
4235973154283559,2024-10-15T03:05:30.771Z,-441.25
3171948530096903,2024-10-15T03:33:10.771Z,469.73
3089689896090797,2024-10-15T04:47:12.771Z,-550.14
5092446914149764,2024-10-15T04:52:28.771Z,439.89
6706534013288847,2024-10-15T05:35:38.771Z,-228.12
3578813208959317,2024-10-15T05:49:12.771Z,833.41
3037393026661280,2024-10-15T06:27:24.771Z,963.13
5816050191711854,2024-10-15T08:29:05.771Z,-147.10
5581253985313232,2024-10-15T11:44:28.771Z,101.20
6218748060041639,2024-10-15T13:07:22.771Z,570.20
5609879353687978,2024-10-15T15:54:43.771Z,-83.94
3537349596978716,2024-10-15T16:07:54.771Z,115.57
4235973154283559,2024-10-15T16:19:25.771Z,-461.10
3089689896090797,2024-10-15T16:34:26.771Z,877.85
6706534013288847,2024-10-15T18:32:01.771Z,168.88
3369832681865051,2024-10-15T19:43:36.771Z,-768.27
5995696966070264,2024-10-15T19:59:31.771Z,-788.09
6564109388484184,2024-10-15T20:08:59.771Z,516.38
3690769043359511,2024-10-15T21:09:26.771Z,-842.19
5609879353687978,2024-10-15T22:19:41.771Z,439.21
6657327299602346,2024-10-15T22:42:54.771Z,-617.96
4932629994846233,2024-10-15T23:33:01.771Z,701.13
6329931100465627,2024-10-16T00:01:36.771Z,-146.77
4210013133081688,2024-10-16T00:13:44.771Z,-291.68
5092446914149764,2024-10-16T00:50:07.771Z,640.53
4235973154283559,2024-10-16T02:25:37.771Z,765.38
3369832681865051,2024-10-16T05:44:08.771Z,-167.57
5092446914149764,2024-10-16T06:51:49.771Z,-844.63
6657327299602346,2024-10-16T09:10:00.771Z,573.04
3820307659851859,2024-10-16T09:10:29.771Z,864.00
3589249568754350,2024-10-16T11:48:24.771Z,-315.16
3037393026661280,2024-10-16T11:50:59.771Z,-964.93
3578813208959317,2024-10-16T12:04:20.771Z,-255.71
4234709814496996,2024-10-16T13:13:50.771Z,-133.19
3745155717279673,2024-10-16T13:48:14.771Z,501.21
3339801217806434,2024-10-16T13:55:49.771Z,633.49
5609879353687978,2024-10-16T14:20:01.771Z,-951.76
5997179980717501,2024-10-16T15:11:59.771Z,464.68
3742992852195954,2024-10-16T15:32:53.771Z,9.48
4726556059561949,2024-10-16T16:12:54.771Z,642.63
3369832681865051,2024-10-16T16:38:03.771Z,-316.08
3618845513520900,2024-10-16T16:41:28.771Z,116.02
6833412122497701,2024-10-16T16:47:26.771Z,624.03
5995696966070264,2024-10-16T17:47:44.771Z,-515.47
5926759033070471,2024-10-16T17:53:25.771Z,-979.66
3820307659851859,2024-10-16T18:04:24.771Z,339.23
3820307659851859,2024-10-16T18:07:42.771Z,-378.77
5926759033070471,2024-10-16T19:19:08.771Z,324.99
6734576552114648,2024-10-16T19:59:51.771Z,-680.72
3404349486560448,2024-10-16T21:46:44.771Z,-492.78
6006325963724299,2024-10-16T21:52:57.771Z,-567.36
5609879353687978,2024-10-16T21:53:44.771Z,252.06
6018480886031697,2024-10-17T00:12:34.771Z,-152.11
3820307659851859,2024-10-17T00:35:33.771Z,927.60
5581253985313232,2024-10-17T02:10:33.771Z,-512.40
5618401722389028,2024-10-17T03:59:39.771Z,7.95
5997179980717501,2024-10-17T05:27:51.771Z,-247.73
6218748060041639,2024-10-17T05:40:44.771Z,-364.73
5926759033070471,2024-10-17T06:07:03.771Z,284.57
6419514998974763,2024-10-17T06:30:25.771Z,175.45
3037393026661280,2024-10-17T07:32:51.771Z,631.54
3578813208959317,2024-10-17T08:12:25.771Z,885.79
3171948530096903,2024-10-17T08:40:33.771Z,340.90
5091360375658474,2024-10-17T10:23:40.771Z,-873.82
5926759033070471,2024-10-17T10:34:30.771Z,601.85
3578813208959317,2024-10-17T10:52:15.771Z,-752.38
3369832681865051,2024-10-17T11:17:42.771Z,-402.44
6361000177795595,2024-10-17T13:00:41.771Z,-717.03
4235973154283559,2024-10-17T13:18:05.771Z,689.69
3171948530096903,2024-10-17T13:52:39.771Z,956.28
3578813208959317,2024-10-17T14:23:29.771Z,-712.50
5816050191711854,2024-10-17T14:53:39.771Z,-478.93
6437219155436606,2024-10-17T15:45:56.771Z,-111.72
3339801217806434,2024-10-17T16:47:19.771Z,-534.82
6472592460352496,2024-10-17T17:13:32.771Z,-170.37
5995696966070264,2024-10-17T17:24:58.771Z,879.06
6006325963724299,2024-10-17T17:32:31.771Z,-260.32
6472592460352496,2024-10-17T20:44:16.771Z,653.81
3537349596978716,2024-10-17T21:14:21.771Z,-985.20
6419514998974763,2024-10-17T21:17:41.771Z,75.22
4932629994846233,2024-10-18T02:24:14.771Z,-726.41
3745155717279673,2024-10-18T04:07:03.771Z,-869.88
5816050191711854,2024-10-18T07:54:16.771Z,-833.13
6437219155436606,2024-10-18T09:50:22.771Z,499.90
3578813208959317,2024-10-18T09:50:54.771Z,815.25
4726556059561949,2024-10-18T09:52:57.771Z,-496.44
3369832681865051,2024-10-18T11:33:17.771Z,888.86
6437219155436606,2024-10-18T12:02:01.771Z,-517.40
3690769043359511,2024-10-18T12:12:05.771Z,-113.27
5995696966070264,2024-10-18T12:46:42.771Z,-327.77
3089689896090797,2024-10-18T12:53:57.771Z,880.71
6734576552114648,2024-10-18T12:56:30.771Z,492.49
6575315976430295,2024-10-18T13:22:44.771Z,-411.39
4234709814496996,2024-10-18T13:47:40.771Z,-850.62
6575315976430295,2024-10-18T15:07:47.771Z,48.56
5816050191711854,2024-10-18T15:32:53.771Z,850.09
3742992852195954,2024-10-18T16:55:24.771Z,-699.75
3037393026661280,2024-10-18T16:59:36.771Z,-565.03
3618845513520900,2024-10-18T17:23:36.771Z,-447.73
4024012623842318,2024-10-18T17:35:55.771Z,-651.24
5705851002586967,2024-10-18T17:51:52.771Z,-886.76
5609879353687978,2024-10-18T18:05:08.771Z,697.65
4932629994846233,2024-10-18T18:13:39.771Z,-938.24
6833412122497701,2024-10-18T18:15:44.771Z,-748.91
5609879353687978,2024-10-18T18:26:10.771Z,-122.50
3618845513520900,2024-10-18T18:57:41.771Z,-498.33
6018480886031697,2024-10-18T20:21:04.771Z,772.67
6575315976430295,2024-10-18T20:45:01.771Z,227.17
5995696966070264,2024-10-18T22:12:43.771Z,-995.60
4267628872390355,2024-10-19T01:43:55.759Z,-774.88
4267628872390355,2024-10-19T01:43:55.759Z,-774.88
4267628872390355,2024-10-19T01:43:55.759Z,-774.88
5816050191711854,2024-10-19T02:20:14.771Z,-714.28
6218748060041639,2024-10-19T04:02:33.771Z,-614.24
6575315976430295,2024-10-19T05:25:25.771Z,372.73
6472592460352496,2024-10-19T06:43:40.771Z,-369.69
